#Batch, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
217,1.7161846775835852,0.2463500033195464,1.4682563278028853,0.8574483676551392,0.2463500033195464,0.3667886119769289,0.49962476582790605
218,1.6644771722916774,0.1978517764966553,1.4683639303272753,0.8255956194602202,0.1978517764966553,0.36416084546912475,0.4960089769951772
219,1.7646190008647975,0.25992972718725144,1.5057128078438913,0.8950450519083519,0.25992972718725144,0.38186169297600214,0.5072171678247326
220,1.8100047309816216,0.30953485702514855,1.5017362727571633,0.9043413383633994,0.30953485702514855,0.37515984558712895,0.499634792596894
221,1.7475177853667454,0.2599516867523797,1.4872345145242496,0.8890259189165853,0.2599516867523797,0.37830517148124454,0.5087364067828406
222,1.7388095259711298,0.2344995444001106,1.5048239788436488,0.8888721589950463,0.2344995444001106,0.38462986284688633,0.5111958185866327
223,1.707375619452773,0.21531894575904023,1.4923254178018566,0.8428272712685876,0.21531894575904023,0.3683350474846945,0.4936390456007098
224,1.7488162051325309,0.2580893435692439,1.4926324322186049,0.8523565491016053,0.2580893435692439,0.363747495382618,0.48739058261243123
225,1.7698252105897927,0.27638489588077625,1.4942759783800428,0.9219499206619249,0.27638489588077625,0.3892044286269944,0.5209271035045805
226,1.6905075885890173,0.20937127575008402,1.4815349999202896,0.8411985106112162,0.20937127575008402,0.3686067556761255,0.497601144348203
227,1.5927543630186523,0.17063687283381462,1.4222633738319161,0.7900798462166942,0.17063687283381462,0.35275421426159914,0.49604626084294823
228,1.651168003325121,0.21755519675398285,1.4337572510096355,0.811777285624323,0.21755519675398285,0.3524449259932814,0.491638212459039
229,1.7836084971914228,0.26050798125137187,1.523670205546782,0.924135208978527,0.26050798125137187,0.39472711809642463,0.5181267135886187
230,1.807064881627294,0.2640666445213995,1.5428576794208761,0.8890093649224787,0.2640666445213995,0.3795145762869784,0.4919631685398645
231,1.7635418865558115,0.26929243080595816,1.4956578314552522,0.902773755847517,0.26929243080595816,0.38282068837123673,0.5119094492337971
232,1.77821111891426,0.2691419932558068,1.5106215245165642,0.9271218293071278,0.2691419932558068,0.39380312503491005,0.5213789405800194
233,1.7031643054564545,0.18004702292725144,1.5240163782093132,0.8313822878763928,0.18004702292725144,0.3719665270160712,0.48813980260910833
234,1.7695082206580393,0.2495339078295668,1.519862989812276,0.8811999630390118,0.2495339078295668,0.3784393863818512,0.49799144912212606
235,1.7979561026949107,0.2937136992056393,1.5049352707961345,0.9204843084988706,0.2937136992056393,0.3852344615082636,0.5119615029083191
236,1.742578127610123,0.23746137418191426,1.5055375303451553,0.861345557263609,0.23746137418191426,0.37208893033534135,0.4942937958511566
237,1.7965838771794875,0.27413408016653035,1.5226695516209938,0.9215647730240244,0.27413408016653035,0.3905296706584003,0.5129539370412348
238,1.7287782761570019,0.26547496002486326,1.4582959589376117,0.8556872917280878,0.26547496002486326,0.36090380613043244,0.49496647634319135
239,1.8297065641828387,0.27248263418954594,1.5628322616559027,0.8950561762025755,0.27248263418954594,0.38225327917224816,0.4891801744190138
240,1.7131001379088142,0.24763260929259479,1.465663714050057,0.8767359249198614,0.24763260929259479,0.3750510561302502,0.5117832317672306
241,1.6521694720145819,0.19594152024303543,1.4567569758628967,0.8186820604249989,0.19594152024303543,0.36092568672259084,0.49551942115643527
242,1.7432341718226656,0.2365647840607675,1.5062458155931966,0.8484349338924201,0.2365647840607675,0.36654615588517464,0.4867016420434931
243,1.6880261068279045,0.19668826689600022,1.4919470259688563,0.8294218870481266,0.19668826689600022,0.3665386194708564,0.4913560777841019
244,1.741882262401143,0.21719946048127148,1.5270201702755752,0.8402204098456577,0.21719946048127148,0.36828939045021875,0.48236349148388136
245,1.8062199007272008,0.2899768965938946,1.516145424707481,0.9062604948298255,0.2899768965938946,0.3803586435616681,0.5017442751377929
246,1.759288712388972,0.24857292529724007,1.5117845570874202,0.9355156320859302,0.24857292529724007,0.4019516738616721,0.5317578777707131
247,1.6823003819257005,0.2129936644052442,1.4706241706389345,0.8534520644127548,0.2129936644052442,0.3730330349715531,0.5073125308548184
248,1.6703805366591675,0.21243810479792327,1.457243420554445,0.8224580675950878,0.21243810479792327,0.3587570560663856,0.49237766457698257
249,1.802492147029189,0.2939974943689098,1.5103328922109134,0.8798046484947882,0.2939974943689098,0.3686001909999504,0.48810456674935015
250,1.6504545472836543,0.1919867558329737,1.4580359175555073,0.7618764149172911,0.1919867558329737,0.3365264373732913,0.4616161142826987
251,1.7252072177102062,0.2395900734232778,1.4868251786087892,0.8613634194124151,0.2395900734232778,0.37117188206955093,0.4992811359528544
252,1.709684752731519,0.2547206108228663,1.456884637073582,0.8901154747866985,0.2547206108228663,0.37924990509693135,0.5206313464307288
253,1.7795519585431034,0.25444565813284936,1.5240757801609972,0.8689515159721518,0.25444565813284936,0.3721015150104314,0.48829791779923715
254,1.770395639160706,0.28131915573031235,1.4905002387263702,0.9122111605544158,0.28131915573031235,0.3839963572266218,0.5152583639365882
255,1.7283621566762368,0.24531505403595738,1.4839122641531834,0.8380509020623176,0.24531505403595738,0.359760831013111,0.48488153875918516
256,1.7439735886891536,0.25831692127911415,1.4868283337102635,0.8727067993884497,0.25831692127911415,0.3720140043312388,0.5004128531811162
MEAN_VALUES,1.7415580360124903,0.24350916957345536,1.4988490278680229,0.8706519517765703,0.12185525905293944,0.3745983101844585,0.49986574508217574
CONFIDENCE_INTERVALS,± 0.0014588561861196554,± 0.0045772479763246604,± 0.004271780928569506,± 0.004861838136363117,± 0.0024240460843571597,± 0.0014795279241968402
